DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K,heatsys1.schedule1.Tset1,heatsys1.schedule1.Tset2,heatsys1.schedule1.Tset3
2.52E+07,0,291.40186,291.86496,298.43323,291.15,291.15,291.15
2.52E+07,0,291.3743,291.85898,298.3692,291.15,291.15,291.15
2.52E+07,0,291.34683,291.85287,298.30536,291.15,291.15,291.15
2.52E+07,0,291.3194,291.84674,298.24152,291.15,291.15,291.15
2.52E+07,0,291.29196,291.8406,298.17767,291.15,291.15,291.15
2.52E+07,0,291.26517,291.83368,298.1146,291.15,291.15,291.15
2.52E+07,0,291.23862,291.82654,298.0518,291.15,291.15,291.15
2.52E+07,0,291.21207,291.81937,297.98898,291.15,291.15,291.15
2.52E+07,0,291.18552,291.81223,297.92618,291.15,291.15,291.15
2.52E+07,0,291.1595,291.80444,297.86395,291.15,291.15,291.15
2.52E+07,0,291.13376,291.7964,297.80203,291.15,291.15,291.15
2.52E+07,0,291.10803,291.78833,297.74014,291.15,291.15,291.15
2.52E+07,0,291.0823,291.78027,297.67822,291.15,291.15,291.15
2.52E+07,0,291.05667,291.772,297.6166,291.15,291.15,291.15
2.52E+07,0,291.54248,291.76364,297.5551,291.15,291.15,291.15
2.52E+07,0,291.43402,291.7551,297.49387,291.15,291.15,291.15
2.52E+07,0,291.34265,291.74628,297.43314,291.15,291.15,291.15
2.52E+07,0,291.26294,291.7373,297.3728,291.15,291.15,291.15
2.52E+07,0,291.19293,291.72812,297.31287,291.15,291.15,291.15
2.52E+07,0,291.12915,291.7188,297.25314,291.15,291.15,291.15
2.52E+07,0,291.0715,291.70935,297.19366,291.15,291.15,291.15
2.52E+07,0,291.53256,291.6997,297.1344,291.15,291.15,291.15
2.52E+07,0,291.4067,291.68988,297.0753,291.15,291.15,291.15
2.52E+07,0,291.30048,291.67987,297.01642,291.15,291.15,291.15
2.52E+07,0,291.20718,291.66968,296.95773,291.15,291.15,291.15
2.52E+07,0,291.1255,291.65936,296.89932,291.15,291.15,291.15
2.52E+07,0,291.05353,291.64893,296.8412,291.15,291.15,291.15
2.52E+07,0,291.5017,291.63837,296.78326,291.15,291.15,291.15
2.52E+07,0,291.36646,291.62766,296.7257,291.15,291.15,291.15
2.52E+07,0,291.25128,291.6168,296.66864,291.15,291.15,291.15
2.53E+07,0,291.15,291.60577,296.61188,291.15,291.15,291.15
2.53E+07,0,291.06128,291.59467,296.55548,291.15,291.15,291.15
2.53E+07,0,291.4956,291.58347,296.4993,291.15,291.15,291.15
2.53E+07,0,291.35165,291.5721,296.44385,291.15,291.15,291.15
2.53E+07,0,291.2263,291.56064,296.39145,291.15,291.15,291.15
2.53E+07,0,291.1189,291.54907,296.34668,291.15,291.15,291.15
2.53E+07,25000,291.03262,291.53748,296.31628,291.15,291.15,291.15
2.53E+07,25000,292.03876,291.52582,296.38733,294.15,291.15,294.15
2.53E+07,25000,292.8893,291.51416,296.46896,294.15,291.15,294.15
2.53E+07,25000,293.58493,291.50253,296.56433,294.15,291.15,294.15
2.53E+07,25000,294.14975,291.49097,296.6701,294.15,291.15,294.15
2.53E+07,0,294.09964,291.47952,296.77655,294.15,291.15,294.15
2.53E+07,25000,294.1418,291.46817,296.8772,294.15,291.15,294.15
2.53E+07,0,294.13745,291.45697,296.96304,294.15,291.15,294.15
2.53E+07,25000,294.2113,291.44598,297.03732,294.15,291.15,294.15
2.53E+07,0,294.22958,291.43524,297.10458,294.15,291.15,294.15
2.53E+07,0,294.32187,291.4248,297.16873,294.15,291.15,294.15
2.53E+07,25000,293.90805,291.41473,297.233,294.15,291.15,294.15
2.53E+07,0,294.54736,291.40503,297.29968,294.15,291.15,294.15
2.53E+07,0,294.11884,291.3958,297.36993,294.15,291.15,294.15
2.53E+07,0,294.2982,291.38712,297.44363,294.15,291.15,294.15
2.53E+07,25000,293.95267,291.37897,297.52014,294.15,291.15,294.15
2.53E+07,0,294.14188,291.37146,297.5984,294.15,291.15,294.15
2.53E+07,0,294.36057,291.3646,297.6768,294.15,291.15,294.15
2.53E+07,25000,294.04266,291.35846,297.75323,294.15,291.15,294.15
2.53E+07,0,294.25284,291.35303,297.82672,294.15,291.15,294.15
2.53E+07,25000,293.9784,291.34833,297.89667,294.15,291.15,294.15
2.53E+07,0,294.22318,291.34442,297.96353,294.15,291.15,294.15
2.53E+07,25000,293.97928,291.34134,298.02826,294.15,291.15,294.15
2.53E+07,0,294.2434,291.33896,298.0921,294.15,291.15,294.15
2.53E+07,25000,294.01517,291.33746,298.15552,294.15,291.15,294.15
2.53E+07,0,294.29044,291.33667,298.2184,294.15,291.15,294.15
2.53E+07,0,294.0712,291.33676,298.27945,294.15,291.15,294.15
2.53E+07,0,294.4025,291.33752,298.3382,294.15,291.15,294.15
2.53E+07,0,294.17297,291.3391,298.39233,294.15,291.15,294.15
2.53E+07,25000,293.99457,291.34143,298.44052,294.15,291.15,294.15
2.53E+07,0,294.3096,291.3444,298.48282,294.15,291.15,294.15
2.53E+07,0,294.1188,291.3482,298.51666,294.15,291.15,294.15
2.53E+07,0,294.4749,291.35257,298.54453,294.15,291.15,294.15
2.53E+07,0,294.26108,291.3576,298.56638,294.15,291.15,294.15
2.53E+07,0,294.09512,291.3633,298.5841,294.15,291.15,294.15
2.53E+07,0,294.47058,291.36948,298.6,294.15,291.15,294.15
2.53E+07,0,294.27386,291.37628,298.61438,294.15,291.15,294.15
2.53E+07,0,294.1206,291.3836,298.62735,294.15,291.15,294.15
2.53E+07,25000,293.99594,291.39136,298.6384,294.15,291.15,294.15
2.53E+07,0,294.3589,291.39957,298.64633,294.15,291.15,294.15
2.53E+07,0,294.20227,291.40823,298.6485,294.15,291.15,294.15
2.53E+07,0,294.0751,291.41724,298.64542,294.15,291.15,294.15
2.53E+07,0,294.48227,291.42654,298.63696,294.15,291.15,294.15
2.53E+07,0,294.30914,291.4362,298.6222,294.15,291.15,294.15
2.53E+07,0,294.17117,291.44608,298.60297,294.15,291.15,294.15
2.53E+07,0,294.0556,291.45615,298.58038,294.15,291.15,294.15
2.53E+07,0,294.47357,291.4664,298.55444,294.15,291.15,294.15
2.53E+07,0,294.30673,291.47678,298.52628,294.15,291.15,294.15
2.53E+07,0,294.17188,291.48724,298.49704,294.15,291.15,294.15
2.53E+07,0,294.0575,291.49774,298.46695,294.15,291.15,294.15
2.53E+07,0,294.47653,291.50827,298.43552,294.15,291.15,294.15
2.53E+07,0,294.30618,291.51877,298.40082,294.15,291.15,294.15
2.53E+07,0,294.1657,291.52917,298.36038,294.15,291.15,294.15
2.53E+07,25000,294.04395,291.53952,298.31302,294.15,291.15,294.15
2.53E+07,0,294.40103,291.54974,298.25607,294.15,291.15,294.15
2.53E+07,0,294.2291,291.55978,298.1871,294.15,291.15,294.15
2.53E+07,0,294.08142,291.5696,298.11127,294.15,291.15,294.15
2.53E+07,0,294.4638,291.57925,298.03067,294.15,291.15,294.15
2.53E+07,0,294.26227,291.5886,297.94888,294.15,291.15,294.15
2.53E+07,0,294.09644,291.59763,297.8687,294.15,291.15,294.15
2.53E+07,0,294.46475,291.6064,297.7905,294.15,291.15,294.15
2.53E+07,0,294.25375,291.61484,297.7153,294.15,291.15,294.15
2.53E+07,0,294.082,291.6229,297.64337,294.15,291.15,294.15
2.53E+07,0,294.44583,291.63068,297.5741,294.15,291.15,294.15
2.53E+07,0,294.23282,291.63806,297.5082,294.15,291.15,294.15
2.53E+07,0,294.0602,291.64505,297.44553,294.15,291.15,294.15
2.53E+07,0,294.42325,291.65173,297.3852,291.15,291.15,291.15
2.53E+07,0,294.1307,291.65796,297.24756,291.15,291.15,291.15
2.53E+07,0,293.88947,291.66382,297.12506,291.15,291.15,291.15
2.53E+07,0,293.6848,291.66934,297.0142,291.15,291.15,291.15
2.53E+07,0,293.51132,291.6745,296.91397,291.15,291.15,291.15
2.53E+07,0,293.36383,291.67923,296.82315,291.15,291.15,291.15
2.53E+07,0,293.23618,291.6836,296.73993,291.15,291.15,291.15
2.53E+07,0,293.12512,291.68756,296.6634,291.15,291.15,291.15
2.53E+07,0,293.02664,291.69113,296.59232,291.15,291.15,291.15
2.53E+07,0,292.93744,291.6943,296.52548,291.15,291.15,291.15
2.53E+07,0,292.8571,291.69708,296.46225,291.15,291.15,291.15
2.53E+07,0,292.7846,291.6995,296.40213,291.15,291.15,291.15
2.53E+07,0,292.71875,291.7015,296.34442,291.15,291.15,291.15
2.53E+07,0,292.65897,291.70313,296.2889,291.15,291.15,291.15
2.53E+07,0,292.60428,291.70438,296.2352,291.15,291.15,291.15
2.53E+07,0,292.55402,291.7052,296.18295,291.15,291.15,291.15
2.53E+07,0,292.50748,291.7057,296.1319,291.15,291.15,291.15
2.53E+07,0,292.46387,291.7058,296.08167,291.15,291.15,291.15
2.53E+07,0,292.42245,291.70554,296.032,291.15,291.15,291.15
2.53E+07,0,292.38358,291.70493,295.98322,291.15,291.15,291.15
2.53E+07,0,292.34634,291.70398,295.93488,291.15,291.15,291.15
2.53E+07,0,292.31033,291.7027,295.88687,291.15,291.15,291.15
2.53E+07,0,292.27603,291.70108,295.83948,291.15,291.15,291.15
2.53E+07,0,292.24277,291.69916,295.79245,291.15,291.15,291.15
2.53E+07,0,292.21042,291.6969,295.74576,291.15,291.15,291.15
2.53E+07,0,292.17908,291.69434,295.6994,291.15,291.15,291.15
2.53E+07,0,292.1485,291.69147,295.65335,291.15,291.15,291.15
2.53E+07,0,292.11847,291.68832,295.60757,291.15,291.15,291.15
2.53E+07,0,292.08905,291.68488,295.56198,291.15,291.15,291.15
2.53E+07,0,292.0601,291.68112,295.5166,291.15,291.15,291.15
2.53E+07,0,292.0316,291.6771,295.4714,291.15,291.15,291.15
2.53E+07,0,292.00345,291.67282,295.4264,291.15,291.15,291.15
2.53E+07,0,291.97568,291.66824,295.38156,291.15,291.15,291.15
2.53E+07,0,291.94815,291.66342,295.33685,291.15,291.15,291.15
2.53E+07,0,291.9208,291.65836,295.29227,291.15,291.15,291.15
2.53E+07,0,291.89362,291.65305,295.24777,291.15,291.15,291.15
2.53E+07,0,291.86624,291.6475,295.2032,291.15,291.15,291.15
2.53E+07,0,291.83893,291.64163,295.15878,291.15,291.15,291.15
2.53E+07,0,291.81165,291.63547,295.11438,291.15,291.15,291.15
2.53E+07,0,291.7842,291.62885,295.06982,291.15,291.15,291.15
2.53E+07,0,291.75677,291.6222,295.02524,291.15,291.15,291.15
2.53E+07,0,291.729,291.61472,294.98044,291.15,291.15,291.15
2.53E+07,0,291.70123,291.60718,294.93558,291.15,291.15,291.15
2.53E+07,0,291.67343,291.5996,294.89075,291.15,291.15,291.15
2.53E+07,0,291.64566,291.59207,294.84592,291.15,291.15,291.15
2.53E+07,0,291.61783,291.58383,294.80118,291.15,291.15,291.15
2.53E+07,0,291.59003,291.57544,294.7565,291.15,291.15,291.15
2.53E+07,0,291.5622,291.56705,294.7118,291.15,291.15,291.15
2.53E+07,0,291.5344,291.55862,294.66708,291.15,291.15,291.15
2.53E+07,0,291.50693,291.5497,294.62292,291.15,291.15,291.15
2.53E+07,0,291.4796,291.54053,294.57898,291.15,291.15,291.15
2.53E+07,0,291.4523,291.53137,294.53503,291.15,291.15,291.15
2.53E+07,0,291.425,291.52222,294.4911,291.15,291.15,291.15
2.53E+07,0,291.3979,291.5126,294.44748,291.15,291.15,291.15
2.53E+07,0,291.37088,291.50266,294.40405,291.15,291.15,291.15
2.53E+07,0,291.34387,291.49274,294.36063,291.15,291.15,291.15
2.53E+07,0,291.31686,291.4828,294.31723,291.15,291.15,291.15
2.53E+07,0,291.28992,291.47247,294.27393,291.15,291.15,291.15
2.53E+07,0,291.263,291.4618,294.23074,291.15,291.15,291.15
2.53E+07,0,291.23608,291.4511,294.18756,291.15,291.15,291.15
2.53E+07,0,291.20917,291.44043,294.14438,291.15,291.15,291.15
2.53E+07,0,291.18246,291.42947,294.10147,291.15,291.15,291.15
2.53E+07,0,291.1561,291.41812,294.059,291.15,291.15,291.15
2.53E+07,0,291.1297,291.40677,294.01648,291.15,291.15,291.15
2.53E+07,0,291.10333,291.39542,293.974,291.15,291.15,291.15
2.53E+07,0,291.07706,291.38385,293.93167,291.15,291.15,291.15
2.53E+07,0,291.05103,291.37183,293.88968,291.15,291.15,291.15
2.53E+07,0,291.53625,291.36017,293.84747,291.15,291.15,291.15
2.53E+07,0,291.43054,291.34833,293.8054,291.15,291.15,291.15
2.53E+07,0,291.34015,291.33624,293.76346,291.15,291.15,291.15
2.53E+07,0,291.2605,291.324,293.7216,291.15,291.15,291.15
2.53E+07,0,291.18933,291.31158,293.67984,291.15,291.15,291.15
2.53E+07,0,291.1242,291.29904,293.63815,291.15,291.15,291.15
2.53E+07,0,291.06497,291.28638,293.59665,291.15,291.15,291.15
2.53E+07,0,291.52533,291.27353,293.55533,291.15,291.15,291.15
2.53E+07,0,291.40198,291.26047,293.51462,291.15,291.15,291.15
2.53E+07,0,291.299,291.24725,293.47803,291.15,291.15,291.15
2.53E+07,0,291.2117,291.23398,293.4485,291.15,291.15,291.15
2.53E+07,0,291.14145,291.2206,293.4319,291.15,291.15,291.15
2.53E+07,50000,291.68008,291.20728,294.02274,294.15,291.15,294.15
2.53E+07,25000,292.61475,291.1939,294.49063,294.15,291.15,294.15
2.53E+07,25000,293.38156,291.18063,294.4352,294.15,291.15,294.15
2.53E+07,25000,294.01205,291.16742,294.4151,294.15,291.15,294.15
2.53E+07,25000,294.01495,291.1543,294.4211,294.15,291.15,294.15
2.53E+07,25000,294.03375,291.14136,294.43958,294.15,291.15,294.15
2.53E+07,0,294.06735,291.12863,294.4561,294.15,291.15,294.15
2.53E+07,25000,294.1674,291.11612,294.47006,294.15,291.15,294.15
2.53E+07,0,294.20303,291.10394,294.48407,294.15,291.15,294.15
2.53E+07,0,294.3057,291.0921,294.50146,294.15,291.15,294.15
2.53E+07,25000,293.8994,291.08066,294.52838,294.15,291.15,294.15
2.53E+07,0,294.54312,291.06967,294.57,294.15,291.15,294.15
2.53E+07,0,294.11838,291.0592,294.62878,294.15,291.15,294.15
2.53E+07,16000,294.30066,291.04922,294.70316,294.15,291.15,294.15
2.53E+07,25000,293.95428,291.47006,294.79108,294.15,291.15,294.15
2.54E+07,0,294.1456,291.4164,294.88785,294.15,291.15,294.15
2.54E+07,0,294.36603,291.3687,294.99063,294.15,291.15,294.15
2.54E+07,25000,294.0498,291.32678,295.0978,294.15,291.15,294.15
2.54E+07,0,294.26093,291.28955,295.20728,294.15,291.15,294.15
2.54E+07,25000,293.98785,291.25665,295.31876,294.15,291.15,294.15
2.54E+07,0,294.2337,291.22754,295.43176,294.15,291.15,294.15
2.54E+07,25000,293.99176,291.2022,295.54446,294.15,291.15,294.15
2.54E+07,0,294.25687,291.17966,295.65573,294.15,291.15,294.15
2.54E+07,25000,294.0312,291.16037,295.76425,294.15,291.15,294.15
2.54E+07,0,294.3072,291.1432,295.87042,294.15,291.15,294.15
2.54E+07,0,294.08902,291.12875,295.97296,294.15,291.15,294.15
2.54E+07,0,294.42047,291.11603,296.07315,294.15,291.15,294.15
2.54E+07,0,294.19223,291.1055,296.1704,294.15,291.15,294.15
2.54E+07,25000,294.01614,291.09683,296.26517,294.15,291.15,294.15
2.54E+07,0,294.33264,291.0896,296.3579,294.15,291.15,294.15
2.54E+07,0,294.1435,291.0842,296.4476,294.15,291.15,294.15
2.54E+07,25000,293.9921,291.08008,296.53476,294.15,291.15,294.15
2.54E+07,0,294.33075,291.07718,296.6191,294.15,291.15,294.15
2.54E+07,0,294.15784,291.07578,296.70023,294.15,291.15,294.15
2.54E+07,25000,294.019,291.0754,296.77945,294.15,291.15,294.15
2.54E+07,0,294.36862,291.07602,296.8566,294.15,291.15,294.15
2.54E+07,0,294.20303,291.07785,296.92926,294.15,291.15,294.15
2.54E+07,0,294.0697,291.08054,296.9958,294.15,291.15,294.15
2.54E+07,0,294.47253,291.08398,297.05408,294.15,291.15,294.15
2.54E+07,0,294.29694,291.08835,297.09695,294.15,291.15,294.15
2.54E+07,0,294.15805,291.09348,297.12097,294.15,291.15,294.15
2.54E+07,25000,294.0421,291.09915,297.1285,294.15,291.15,294.15
2.54E+07,0,294.4102,291.10547,297.117,294.15,291.15,294.15
2.54E+07,0,294.25443,291.1124,297.0838,294.15,291.15,294.15
2.54E+07,0,294.12488,291.11972,297.0392,294.15,291.15,294.15
2.54E+07,25000,294.01544,291.1274,296.989,294.15,291.15,294.15
2.54E+07,0,294.38687,291.13544,296.931,294.15,291.15,294.15
2.54E+07,0,294.22958,291.14374,296.86246,294.15,291.15,294.15
2.54E+07,0,294.09583,291.15222,296.78607,294.15,291.15,294.15
2.54E+07,0,294.49063,291.1608,296.70352,294.15,291.15,294.15
2.54E+07,0,294.30032,291.16946,296.61658,294.15,291.15,294.15
2.54E+07,0,294.14206,291.17813,296.5292,294.15,291.15,294.15
2.54E+07,25000,294.00476,291.18674,296.44232,294.15,291.15,294.15
2.54E+07,0,294.3482,291.19528,296.35632,294.15,291.15,294.15
2.54E+07,0,294.16666,291.20364,296.272,294.15,291.15,294.15
2.54E+07,25000,294.01187,291.2118,296.18927,294.15,291.15,294.15
2.54E+07,0,294.3398,291.21973,296.10837,294.15,291.15,294.15
2.54E+07,0,294.14816,291.22733,296.03,294.15,291.15,294.15
2.54E+07,25000,293.9866,291.23465,295.954,294.15,291.15,294.15
2.54E+07,0,294.30963,291.24167,295.88107,294.15,291.15,294.15
2.54E+07,0,294.11612,291.2483,295.81253,294.15,291.15,294.15
2.54E+07,0,294.46304,291.2546,295.74722,294.15,291.15,294.15
2.54E+07,0,294.23483,291.26053,295.68567,294.15,291.15,294.15
2.54E+07,0,294.05014,291.26602,295.6276,294.15,291.15,294.15
2.54E+07,0,294.40112,291.2712,295.57196,294.15,291.15,294.15
2.54E+07,0,294.1807,291.27594,295.5195,291.15,291.15,291.15
2.54E+07,0,293.91977,291.28027,295.38898,291.15,291.15,291.15
2.54E+07,0,293.70636,291.28415,295.27383,291.15,291.15,291.15
2.54E+07,0,293.52234,291.2877,295.16943,291.15,291.15,291.15
2.54E+07,0,293.36227,291.29086,295.07462,291.15,291.15,291.15
2.54E+07,0,293.22202,291.29364,294.98834,291.15,291.15,291.15
2.54E+07,0,293.09726,291.296,294.90942,291.15,291.15,291.15
2.54E+07,0,292.9863,291.29797,294.837,291.15,291.15,291.15
2.54E+07,0,292.88742,291.2995,294.7703,291.15,291.15,291.15
2.54E+07,0,292.798,291.30066,294.70767,291.15,291.15,291.15
2.54E+07,0,292.71786,291.3014,294.64908,291.15,291.15,291.15
2.54E+07,0,292.64465,291.3017,294.59314,291.15,291.15,291.15
2.54E+07,0,292.57828,291.30164,294.5399,291.15,291.15,291.15
2.54E+07,0,292.51724,291.30118,294.48868,291.15,291.15,291.15
2.54E+07,0,292.46124,291.30032,294.4394,291.15,291.15,291.15
2.54E+07,0,292.40936,291.29907,294.3917,291.15,291.15,291.15
2.54E+07,0,292.36108,291.2975,294.34534,291.15,291.15,291.15
2.54E+07,0,292.31573,291.2955,294.30014,291.15,291.15,291.15
2.54E+07,0,292.27292,291.29315,294.2559,291.15,291.15,291.15
2.54E+07,0,292.23187,291.29044,294.2123,291.15,291.15,291.15
2.54E+07,0,292.19202,291.28735,294.16916,291.15,291.15,291.15
2.54E+07,0,292.1541,291.28397,294.12674,291.15,291.15,291.15
2.54E+07,0,292.11737,291.2802,294.08478,291.15,291.15,291.15
2.54E+07,0,292.0814,291.27612,294.0431,291.15,291.15,291.15
2.54E+07,0,292.0462,291.2717,294.0017,291.15,291.15,291.15
2.54E+07,0,292.01202,291.26697,293.96063,291.15,291.15,291.15
2.54E+07,0,291.97836,291.26193,293.91974,291.15,291.15,291.15
2.54E+07,0,291.9451,291.2566,293.87894,291.15,291.15,291.15
2.54E+07,0,291.91248,291.25095,293.83832,291.15,291.15,291.15
2.54E+07,0,291.88025,291.24503,293.79776,291.15,291.15,291.15
2.54E+07,0,291.84824,291.2388,293.7572,291.15,291.15,291.15
2.54E+07,0,291.81644,291.23233,293.71664,291.15,291.15,291.15
2.54E+07,0,291.78488,291.22556,293.67612,291.15,291.15,291.15
2.54E+07,0,291.75354,291.21854,293.6356,291.15,291.15,291.15
2.54E+07,0,291.7224,291.21124,293.5951,291.15,291.15,291.15
2.54E+07,0,291.69138,291.2037,293.55463,291.15,291.15,291.15
2.54E+07,0,291.6605,291.1959,293.51416,291.15,291.15,291.15
2.54E+07,0,291.62982,291.18777,293.4737,291.15,291.15,291.15
2.54E+07,0,291.59927,291.17935,293.43326,291.15,291.15,291.15
2.54E+07,0,291.5688,291.17044,293.3929,291.15,291.15,291.15
2.54E+07,0,291.53833,291.1615,293.35257,291.15,291.15,291.15
2.54E+07,0,291.5079,291.15173,293.31226,291.15,291.15,291.15
2.54E+07,0,291.4775,291.14188,293.27194,291.15,291.15,291.15
2.54E+07,0,291.4471,291.13202,293.23163,291.15,291.15,291.15
2.54E+07,0,291.41672,291.12216,293.1913,291.15,291.15,291.15
2.54E+07,0,291.38657,291.1116,293.15134,291.15,291.15,291.15
2.54E+07,0,291.35648,291.10092,293.11145,291.15,291.15,291.15
2.54E+07,0,291.3264,291.0902,293.07153,291.15,291.15,291.15
2.54E+07,0,291.2963,291.0795,293.03165,291.15,291.15,291.15
2.54E+07,0,291.26654,291.06824,292.99222,291.15,291.15,291.15
2.54E+07,0,291.2369,291.05673,292.953,291.15,291.15,291.15
2.54E+07,16000,291.2072,291.04538,292.91367,291.15,291.15,291.15
2.54E+07,0,291.17752,291.46182,292.8743,291.15,291.15,291.15
2.54E+07,0,291.14798,291.40588,292.8352,291.15,291.15,291.15
2.54E+07,0,291.11856,291.35483,292.79626,291.15,291.15,291.15
2.54E+07,0,291.0893,291.31052,292.7576,291.15,291.15,291.15
2.54E+07,0,291.06012,291.26837,292.719,291.15,291.15,291.15
2.54E+07,0,291.54193,291.22867,292.6805,291.15,291.15,291.15
2.54E+07,0,291.43167,291.19174,292.64212,291.15,291.15,291.15
2.54E+07,0,291.33743,291.15842,292.60394,291.15,291.15,291.15
2.54E+07,0,291.2544,291.12735,292.5659,291.15,291.15,291.15
2.54E+07,0,291.18082,291.09827,292.52798,291.15,291.15,291.15
2.54E+07,0,291.11334,291.07047,292.49026,291.15,291.15,291.15
2.54E+07,16000,291.05206,291.044,292.45273,291.15,291.15,291.15
2.54E+07,0,291.50937,291.4471,292.41537,291.15,291.15,291.15
2.54E+07,0,291.38092,291.37708,292.3783,291.15,291.15,291.15
2.54E+07,0,291.2715,291.3157,292.34155,291.15,291.15,291.15
2.54E+07,0,291.17487,291.25983,292.30502,291.15,291.15,291.15
2.54E+07,0,291.08966,291.20874,292.2687,291.15,291.15,291.15
2.54E+07,25000,291.01343,291.16153,292.23254,291.15,291.15,291.15
2.54E+07,0,291.41864,291.1173,292.19653,291.15,291.15,291.15
2.54E+07,0,291.28665,291.0772,292.16074,291.15,291.15,291.15
2.54E+07,16000,291.17288,291.04037,292.12515,291.15,291.15,291.15
2.54E+07,0,291.0689,291.4335,292.0897,291.15,291.15,291.15
2.54E+07,0,291.49432,291.35376,292.05447,291.15,291.15,291.15
2.54E+07,0,291.34265,291.28247,292.01956,291.15,291.15,291.15
2.54E+07,0,291.20874,291.2188,291.98514,291.15,291.15,291.15
2.54E+07,0,291.08963,291.16025,291.95154,291.15,291.15,291.15
2.54E+07,0,291.5032,291.10693,291.9198,291.15,291.15,291.15
2.54E+07,50000,291.93866,291.05832,292.48224,294.15,291.15,294.15
2.54E+07,50000,292.7621,291.46616,293.43317,294.15,291.15,294.15
2.54E+07,50000,293.41766,291.37628,294.21844,294.15,291.15,294.15
2.54E+07,25000,293.94287,291.29358,294.35126,294.15,291.15,294.15
2.54E+07,25000,294.36505,291.21982,294.02023,294.15,291.15,294.15
2.54E+07,0,294.26828,291.1536,294.22458,294.15,291.15,294.15
2.54E+07,50000,294.21524,291.0941,293.9449,294.15,291.15,294.15
2.54E+07,16000,294.13092,291.0401,294.18515,294.15,291.15,294.15
2.54E+07,25000,294.13916,291.42062,294.43698,294.15,291.15,294.15
2.54E+07,0,294.1065,291.32755,294.13934,294.15,291.15,294.15
2.54E+07,25000,294.15118,291.24475,294.4136,294.15,291.15,294.15
2.54E+07,0,294.14047,291.17123,294.12683,294.15,291.15,294.15
2.54E+07,25000,294.197,291.10593,294.40726,294.15,291.15,294.15
2.54E+07,16000,294.1915,291.04742,294.12503,294.15,291.15,294.15
2.54E+07,0,294.25122,291.42352,294.4072,294.15,291.15,294.15
2.54E+07,0,294.30765,291.3274,294.1285,294.15,291.15,294.15
2.54E+07,25000,293.85547,291.24216,294.4175,294.15,291.15,294.15
2.54E+07,0,294.4611,291.1673,294.1482,294.15,291.15,294.15
2.54E+07,25000,293.99484,291.10065,294.44833,294.15,291.15,294.15
2.54E+07,16000,294.09048,291.04135,294.18652,294.15,291.15,294.15
2.54E+07,50000,294.2347,291.41644,293.98087,294.15,291.15,294.15
2.54E+07,0,294.2985,291.32034,294.2812,294.15,291.15,294.15
2.54E+07,25000,293.91388,291.2364,294.07336,294.15,291.15,294.15
2.54E+07,0,294.06653,291.1616,294.41544,294.15,291.15,294.15
2.54E+07,25000,294.2452,291.09592,294.1889,294.15,291.15,294.15
2.54E+07,41000,294.33353,291.0373,294.00766,294.15,291.15,294.15
2.54E+07,25000,293.96213,291.41394,294.3247,294.15,291.15,294.15
2.54E+07,0,294.12885,291.31937,294.12344,294.15,291.15,294.15
2.54E+07,0,294.32242,291.23575,294.47247,294.15,291.15,294.15
2.54E+07,25000,293.97708,291.1629,294.24878,294.15,291.15,294.15
2.54E+07,0,294.15518,291.09833,294.06708,294.15,291.15,294.15
2.54E+07,16000,294.35733,291.04086,294.43158,294.15,291.15,294.15
2.54E+07,25000,294.0135,291.41788,294.21692,294.15,291.15,294.15
2.54E+07,25000,294.19717,291.3247,294.04367,294.15,291.15,294.15
2.54E+07,0,294.40115,291.24246,294.3642,294.15,291.15,294.15
2.54E+07,0,294.06433,291.17084,294.16696,294.15,291.15,294.15
2.54E+07,25000,294.30627,291.10727,294.00745,294.15,291.15,294.15
2.54E+07,25000,293.9935,291.05106,294.33902,294.15,291.15,294.15
2.55E+07,0,294.19952,291.4536,294.14813,294.15,291.15,294.15
2.55E+07,25000,294.42505,291.3603,293.9929,294.15,291.15,294.15
2.55E+07,0,294.0959,291.27625,294.32693,294.15,291.15,294.15
2.55E+07,0,294.34155,291.20264,294.13593,294.15,291.15,294.15
2.55E+07,50000,294.03284,291.13776,293.97855,294.15,291.15,294.15
2.55E+07,0,294.2417,291.08054,294.31003,294.15,291.15,294.15
2.55E+07,41000,293.95313,291.03018,294.11407,294.15,291.15,294.15
2.55E+07,0,294.1762,291.41376,294.46075,294.15,291.15,294.15
2.55E+07,0,294.4059,291.3259,294.22934,294.15,291.15,294.15
2.55E+07,25000,294.08603,291.24915,294.0411,294.15,291.15,294.15
2.55E+07,0,294.33047,291.18054,294.34546,294.15,291.15,294.15
2.55E+07,25000,294.02252,291.12088,294.12817,294.15,291.15,294.15
2.55E+07,0,294.2236,291.0677,294.45584,294.15,291.15,294.15
2.55E+07,25000,293.92682,291.4742,294.20673,294.15,291.15,294.15
2.55E+07,25000,294.14203,291.38293,294.00107,294.15,291.15,294.15
2.55E+07,0,294.3655,291.30005,294.29135,294.15,291.15,294.15
2.55E+07,25000,294.0368,291.2275,294.0632,294.15,291.15,294.15
2.55E+07,0,294.22433,291.16312,294.38306,294.15,291.15,294.15
2.55E+07,25000,293.9191,291.10666,294.12997,294.15,291.15,294.15
2.55E+07,0,294.1262,291.05658,294.43005,294.15,291.15,294.15
2.55E+07,0,294.3445,291.46457,294.15814,294.15,291.15,294.15
