Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
444600.00,114811,3761.52,322.265,-53208.5
445500.00,115060,3761.91,322.275,-53445.7
446400.00,115303,3761.96,322.289,-53679.9
447300.00,115517,3762,322.297,-53886.2
448200.00,115729,3762.13,322.31,-54091.5
449100.00,115943,3762.27,322.269,-54299.3
450000.00,116161,3762.41,322.271,-54510.2
450900.00,116375,3762.51,322.274,-54718.4
451800.00,116575,3762.58,322.28,-54913.6
452700.00,116751,3762.58,322.287,-55086.7
453600.00,116914,3762.65,322.297,-55246.6
454500.00,117062,3762.65,322.284,-55391.9
455400.00,117171,3762.55,322.285,-55499.7
456300.00,117311,3762.93,322.284,-55636.1
457200.00,59003.9,3089.7,322.111,-13970.6
458100.00,930.077,316.121,321.806,-25.5541
459000.00,950.694,715.303,321.67,-25.5541
459900.00,970.726,965.893,321.442,-25.5541
460800.00,990.188,1181.58,321.129,-25.5541
461700.00,1008.13,1346.24,320.745,-25.5541
462600.00,1023.84,1412.55,320.299,-25.5541
463500.00,1042.73,1474.9,319.799,-25.5541
464400.00,1062.59,1537.52,319.254,-25.5541
465300.00,1081.95,1598.9,318.671,-25.5541
466200.00,1100.49,1657.89,318.057,-25.5541
467100.00,1117.44,1693.91,317.418,-25.5541
468000.00,1136.85,1704.27,316.758,-25.5541
468900.00,1153.8,1713.6,316.083,-25.5541
469800.00,1168.51,1722.99,315.396,-25.5541
470700.00,1181.89,1732.64,314.702,-25.5541
471600.00,1194.22,1743.19,314.002,-25.5541
472500.00,1205.28,1753.95,313.301,-25.5541
473400.00,1214.96,1765.94,312.6,-25.5541
474300.00,1223.34,1778.93,311.901,-25.5541
475200.00,1230.66,1792.48,311.207,-25.5541
476100.00,1237.18,1805.98,310.519,-25.5541
477000.00,1243.15,1819.18,309.839,-25.5541
477900.00,1248.71,1832.19,309.167,-25.5541
478800.00,1253.91,1845.05,308.505,-25.5541
479700.00,1258.73,1857.73,307.853,-25.5541
480600.00,1263.19,1870.12,307.212,-25.5541
481500.00,1267.32,1882.11,306.583,-25.5541
482400.00,1271.2,1893.6,305.966,-25.5541
483300.00,1274.88,1904.5,305.362,-25.5541
484200.00,1278.44,1914.53,304.77,-25.5541
485100.00,1281.92,1914.27,304.192,-25.5541
486000.00,1285.34,1906.06,303.628,-25.5541
486900.00,1288.73,1903.92,303.076,-25.5541
487800.00,1292.1,1895.24,302.538,-25.5541
488700.00,1295.45,1883.83,302.014,-25.5541
489600.00,7501.62,9631.08,300.892,-174.111
490500.00,10841.8,7663.9,298.51,-306.874
491400.00,13010.5,7413.13,296.871,-460.139
492300.00,15299.9,5978.09,296.058,-626.47
493200.00,199598,14691.2,311.955,-112191
494100.00,282932,3722.66,322.81,-330016
