DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K
360000,52715.746,294.13818,291.14694,294.13828
360600,52868.313,294.13815,291.14694,294.13824
361200,52988.406,294.13812,291.14694,294.1382
361800,53086.8,294.1381,291.1469,294.13818
362400,53170.582,294.1381,291.1469,294.13818
363000,53256.27,294.13806,291.1469,294.13815
363600,53356.234,294.13806,291.14688,294.13812
364200,53467.04,294.13803,291.14688,294.13812
364800,53585.234,294.138,291.14688,294.1381
365400,53707.38,294.13797,291.14688,294.13806
366000,53832.96,294.13794,291.14685,294.13803
366600,53956.543,294.1379,291.14685,294.138
367200,54051.793,294.1379,291.14685,294.13797
367800,54123.367,294.13788,291.14685,294.13797
368400,54175.91,294.13788,291.14682,294.13797
369000,54214.074,294.13788,291.14682,294.13794
369600,54242.516,294.13788,291.14682,294.13794
370200,54265.883,294.13788,291.1468,294.13794
370800,54288.824,294.13788,291.1468,294.13794
371400,50735.055,294.13876,291.1468,294.13885
372000,50335.105,294.1389,291.1468,294.13895
372600,50381.52,294.13885,291.14676,294.13895
373200,50395.37,294.13885,291.14676,294.13895
373800,50250.074,294.1389,291.14676,294.139
374400,49885.76,294.13892,291.14676,294.13916
375000,49133.527,294.139,291.14676,294.13943
375600,48063.332,294.13916,291.14676,294.13983
376200,46768.95,294.1393,291.1468,294.14032
376800,45329.64,294.13947,291.14682,294.14084
377400,43917.563,294.13965,291.14682,294.14136
378000,42619.453,294.1398,291.14685,294.14185
378600,41494.2,294.13998,291.14688,294.1422
379200,40540.945,294.1401,291.14688,294.14255
379800,39572.215,294.14026,291.1469,294.14285
380400,38599.082,294.1404,291.14694,294.1432
381000,37647.582,294.14053,291.14697,294.1435
381600,36752.96,294.1407,291.14697,294.1438
382200,35864.258,294.1408,291.147,294.14407
382800,34943.19,294.14093,291.14703,294.14438
383400,34014.53,294.14108,291.14706,294.14468
384000,33103.063,294.1412,291.1471,294.145
384600,32233.566,294.14133,291.14713,294.14526
385200,31430.816,294.14145,291.14716,294.14554
385800,30719.594,294.14157,291.1472,294.14572
386400,30123.541,294.1417,291.14722,294.1459
387000,29469.533,294.1418,291.14725,294.14606
387600,28861.049,294.1419,291.14728,294.14624
388200,28300.666,294.142,291.1473,294.14642
388800,27790.967,294.14206,291.14734,294.1466
389400,27334.533,294.1421,291.14737,294.14676
390000,26933.945,294.14212,291.14737,294.1469
390600,26591.785,294.14215,291.1474,294.14703
391200,26310.633,294.14218,291.14743,294.14713
391800,26093.068,294.14218,291.14746,294.14722
392400,25941.672,294.1422,291.14746,294.14725
393000,25859.025,294.1422,291.1475,294.14725
393600,25847.709,294.14224,291.1475,294.14722
394200,25910.3,294.1423,291.14752,294.14713
394800,26049.385,294.14233,291.14752,294.14697
395400,26231.123,294.1424,291.14755,294.14685
396000,26541.37,294.1424,291.14755,294.14667
396600,26964.477,294.1424,291.14755,294.14642
397200,27483.738,294.14236,291.14755,294.14618
397800,28082.447,294.14233,291.14758,294.14594
398400,28743.902,294.14227,291.14758,294.14566
399000,29451.396,294.1422,291.14755,294.14536
399600,30188.225,294.14212,291.14755,294.14508
400200,30937.684,294.14203,291.14755,294.1448
400800,31683.07,294.14194,291.14755,294.14453
401400,32407.68,294.1418,291.14752,294.1443
402000,33094.81,294.14172,291.14752,294.14407
402600,33727.754,294.1416,291.1475,294.14386
403200,34289.813,294.1415,291.1475,294.1437
403800,34646.836,294.14145,291.14746,294.14362
404400,34965.273,294.1414,291.14746,294.1435
405000,35253.426,294.14133,291.14746,294.1434
405600,35513.656,294.1413,291.14746,294.14334
406200,35748.332,294.14127,291.14746,294.14325
406800,35959.824,294.14124,291.14746,294.1432
407400,36150.496,294.1412,291.14746,294.14313
408000,36322.723,294.14117,291.14746,294.14307
408600,36478.867,294.14114,291.14743,294.143
409200,36621.297,294.1411,291.14743,294.14297
409800,36752.383,294.1411,291.14743,294.1429
410400,36874.49,294.14108,291.14743,294.14288
411000,38831.43,294.14063,291.1474,294.1424
411600,40376.29,294.14026,291.1474,294.142
412200,41552.477,294.13995,291.1474,294.1417
412800,42403.4,294.13977,291.14737,294.14145
413400,42972.46,294.13965,291.14737,294.14133
414000,43303.074,294.13956,291.14737,294.14124
414600,43438.652,294.13956,291.14734,294.1412
415200,43422.598,294.13956,291.14734,294.1412
415800,43298.33,294.13962,291.14734,294.1412
416400,43109.258,294.13968,291.1473,294.14127
417000,42898.79,294.13974,291.1473,294.14133
417600,42710.34,294.1398,291.1473,294.14136
418200,42587.32,294.13983,291.14728,294.1414
418800,42573.14,294.13986,291.14728,294.1414
419400,42711.215,294.13983,291.14728,294.14136
420000,43044.953,294.13977,291.14725,294.14127
420600,43617.77,294.13962,291.14725,294.1411
421200,44029.465,294.13953,291.14725,294.14102
421800,44187.848,294.1395,291.14722,294.14096
422400,44336.445,294.1395,291.14722,294.14093
423000,44477.62,294.13947,291.1472,294.1409
423600,44613.746,294.13943,291.1472,294.14087
424200,44747.176,294.1394,291.1472,294.14084
424800,44880.28,294.1394,291.14716,294.1408
425400,45015.43,294.13937,291.14716,294.14078
426000,45154.98,294.13934,291.14716,294.14072
426600,45283.914,294.1393,291.14716,294.1407
427200,45427.45,294.13928,291.14713,294.14066
427800,45586.56,294.13925,291.14713,294.14063
428400,45759.41,294.13922,291.14713,294.14056
429000,45944.184,294.1392,291.1471,294.14053
429600,46139.05,294.13916,291.1471,294.14047
430200,46342.184,294.1391,291.1471,294.14044
430800,46551.754,294.13907,291.14706,294.14038
431400,46765.617,294.13904,291.14706,294.14032
432000,46966.492,294.13898,291.14706,294.14026
432600,47148.703,294.13895,291.14703,294.14023
433200,47321.24,294.13892,291.14703,294.1402
433800,47489.027,294.1389,291.14703,294.14014
434400,47653.52,294.13885,291.147,294.1401
435000,47815.24,294.13882,291.147,294.14008
435600,47974.684,294.1388,291.14697,294.14
436200,48132.426,294.13876,291.14697,294.13998
436800,48289.406,294.13873,291.14697,294.13995
437400,48446.098,294.1387,291.14694,294.13992
438000,48601.996,294.13867,291.14694,294.13986
438600,48756.297,294.13864,291.14694,294.13983
439200,48909.387,294.1386,291.1469,294.1398
439800,49046.516,294.13858,291.1469,294.13977
440400,49150.977,294.13855,291.1469,294.13974
441000,49232.78,294.13855,291.1469,294.1397
441600,49307.47,294.13852,291.14688,294.1397
442200,49381.094,294.13852,291.14688,294.13968
442800,49459.723,294.13852,291.14688,294.13965
443400,49549.402,294.1385,291.14688,294.13965
444000,49656.195,294.13846,291.14685,294.13962
444600,49783.133,294.13846,291.14685,294.1396
445200,49903.484,294.13843,291.14685,294.13956
445800,50012.54,294.1384,291.14685,294.13953
446400,50111.77,294.1384,291.14682,294.1395
447000,50202.65,294.13837,291.14682,294.1395
447600,50286.656,294.13837,291.14682,294.13947
448200,50365.258,294.13834,291.14682,294.13943
448800,50439.934,294.13834,291.1468,294.13943
449400,50512.152,294.1383,291.1468,294.1394
450000,50583.395,294.1383,291.1468,294.13937
450600,50655.13,294.1383,291.1468,294.13937
451200,50728.83,294.13828,291.1468,294.13934
451800,50805.973,294.13828,291.14676,294.13934
452400,50888.03,294.13824,291.14676,294.1393
453000,50972.094,294.13824,291.14676,294.13928
453600,51054.473,294.1382,291.14676,294.13928
454200,51138.88,294.1382,291.14673,294.13925
454800,51224.227,294.13818,291.14673,294.13922
455400,51309.434,294.13818,291.14673,294.13922
456000,51393.418,294.13815,291.14673,294.1392
456600,51475.098,294.13815,291.14673,294.13916
457200,51553.395,294.13812,291.1467,294.13916
457800,49126.816,294.13876,291.1467,294.13977
458400,47507.31,294.13916,291.1467,294.14017
459000,46562.074,294.1394,291.1467,294.1404
459600,46158.305,294.13953,291.1467,294.1405
460200,46163.19,294.13953,291.1467,294.1405
460800,46443.92,294.13943,291.14667,294.14044
461400,46867.69,294.13934,291.14667,294.14035
462000,47301.69,294.13922,291.14667,294.14023
462600,47613.117,294.13913,291.14667,294.14017
463200,47669.156,294.13913,291.1467,294.14014
463800,47337.01,294.1392,291.1467,294.14023
464400,46483.875,294.1394,291.1467,294.14047
465000,46192,294.13947,291.1467,294.14053
465600,46093.91,294.1395,291.1467,294.14056
466200,46055.77,294.13953,291.1467,294.14056
466800,46057.64,294.13953,291.1467,294.14053
467400,46079.594,294.13953,291.1467,294.14053
468000,46101.7,294.13953,291.1467,294.1405
468600,46129.598,294.13953,291.1467,294.1405
469200,46180.17,294.13953,291.1467,294.14047
469800,46245.227,294.13953,291.1467,294.14047
470400,46317.254,294.1395,291.14667,294.14044
471000,46388.734,294.1395,291.14667,294.14044
471600,46452.16,294.13947,291.14667,294.1404
472200,46506,294.13947,291.14667,294.14038
472800,46558.453,294.13947,291.14667,294.14038
473400,46598.805,294.13947,291.14667,294.14038
474000,46582.105,294.13947,291.14667,294.14038
474600,46369.156,294.1395,291.14667,294.14044
475200,45873.15,294.13956,291.14667,294.14063
475800,45148.82,294.13965,291.14667,294.1409
476400,44288.24,294.13977,291.1467,294.1412
477000,43451.082,294.1399,291.1467,294.14148
477600,42772.81,294.13998,291.14673,294.14172
478200,42232.47,294.14008,291.14673,294.14188
478800,41837.805,294.14017,291.14676,294.14197
479400,41579.887,294.14023,291.14676,294.14203
480000,41373.87,294.1403,291.1468,294.14206
480600,41200.38,294.14032,291.1468,294.1421
481200,41047.965,294.14038,291.1468,294.14212
481800,40909.55,294.1404,291.14682,294.14215
482400,40793.785,294.1404,291.14682,294.14218
483000,40708.184,294.14044,291.14682,294.14218
483600,40674.56,294.14044,291.14685,294.14218
484200,40704.39,294.14044,291.14685,294.14218
484800,40803.66,294.14044,291.14685,294.14212
485400,40978.348,294.1404,291.14685,294.14206
486000,41234.434,294.14038,291.14685,294.14197
486600,41586.1,294.14035,291.14685,294.14185
487200,41966.445,294.1403,291.14685,294.1417
487800,42329.285,294.14023,291.14685,294.14157
488400,42653.19,294.14017,291.14682,294.14148
489000,42916.734,294.14014,291.14682,294.1414
489600,43098.48,294.1401,291.14682,294.14133
490200,43190.656,294.1401,291.14682,294.1413
490800,43243.83,294.1401,291.14682,294.14127
491400,43272.492,294.1401,291.14682,294.14127
492000,43286.613,294.1401,291.14682,294.14124
492600,43296.14,294.1401,291.14682,294.14124
493200,43311.03,294.1401,291.14682,294.14124
493800,43338.66,294.1401,291.14682,294.1412
494400,43406.81,294.1401,291.1468,294.14117
495000,43513.605,294.14008,291.1468,294.14117
495600,43640.246,294.14008,291.1468,294.1411
496200,43767.92,294.14005,291.1468,294.14108
496800,43877.836,294.14,291.1468,294.14105
497400,47133.707,294.13922,291.1468,294.14023
498000,48909.402,294.13876,291.14676,294.1398
498600,49545.734,294.1386,291.14676,294.13962
499200,49383.53,294.13867,291.14676,294.13968
499800,48763.605,294.13882,291.14676,294.13983
500400,48026.78,294.139,291.14676,294.14
501000,47513.88,294.13916,291.14676,294.14014
501600,47565.72,294.13913,291.14673,294.1401
502200,48450.44,294.13892,291.14673,294.1399
502800,48623.004,294.1389,291.14673,294.13986
503400,48766.29,294.13885,291.14673,294.13983
504000,48879.816,294.13882,291.1467,294.1398
504600,48963.11,294.13882,291.1467,294.13977
505200,49012.227,294.13882,291.1467,294.13977
505800,49033.953,294.13882,291.1467,294.13974
506400,49045.563,294.13882,291.1467,294.13974
507000,49062.41,294.13882,291.1467,294.13974
507600,49101.23,294.13882,291.14667,294.13974
508200,49166.3,294.1388,291.14667,294.1397
508800,49233.715,294.1388,291.14667,294.1397
509400,49302.195,294.1388,291.14667,294.13968
510000,49370.445,294.13876,291.14664,294.13968
510600,49437.18,294.13876,291.14664,294.13965
511200,49501.113,294.13876,291.14664,294.13965
511800,49560.957,294.13873,291.14664,294.13962
512400,49615.418,294.13873,291.1466,294.13962
513000,49661.117,294.13873,291.1466,294.13962
513600,49697.12,294.13873,291.1466,294.1396
514200,49738.043,294.1387,291.1466,294.1396
514800,49781.637,294.1387,291.14658,294.1396
515400,49825.652,294.1387,291.14658,294.1396
516000,49867.85,294.1387,291.14658,294.13956
516600,49905.98,294.1387,291.14658,294.13956
517200,49937.797,294.1387,291.14658,294.13956
517800,49961.055,294.13867,291.14658,294.13953
518400,49978.98,294.13867,291.14658,294.13953
519000,50016.887,294.13867,291.14658,294.13953
519600,50047.266,294.13867,291.14655,294.13953
520200,50071.535,294.13867,291.14655,294.13953
520800,50091.11,294.13867,291.14655,294.1395
521400,50107.406,294.13867,291.14655,294.1395
522000,50121.832,294.13867,291.14655,294.1395
522600,50135.8,294.13867,291.14655,294.1395
523200,50150.73,294.13867,291.14655,294.1395
523800,50168.035,294.13867,291.1465,294.1395
524400,50189.12,294.13867,291.1465,294.1395
525000,50215.41,294.13867,291.1465,294.13947
525600,50248.313,294.13867,291.1465,294.13947
526200,50289.242,294.13864,291.1465,294.13947
526800,50339.613,294.13864,291.1465,294.13943
527400,50400.84,294.13864,291.1465,294.13943
528000,50474.332,294.1386,291.1465,294.1394
528600,50561.504,294.1386,291.1465,294.13937
529200,50662.54,294.13858,291.14648,294.13937
529800,50752.8,294.13855,291.14648,294.13934
530400,50829.33,294.13855,291.14648,294.1393
531000,50893.184,294.13852,291.14648,294.1393
531600,50945.414,294.13852,291.14648,294.13928
532200,50987.08,294.13852,291.14648,294.13928
532800,51019.234,294.13852,291.14648,294.13928
533400,51042.94,294.13852,291.14648,294.13928
534000,51059.25,294.13852,291.14648,294.13925
534600,51069.215,294.13852,291.14648,294.13925
535200,51073.9,294.13852,291.14645,294.13925
535800,51074.355,294.13852,291.14645,294.13925
536400,51071.637,294.13852,291.14645,294.13925
537000,51066.805,294.13852,291.14645,294.13925
537600,51060.914,294.13852,291.14645,294.13925
538200,51055.016,294.13852,291.14645,294.13925
538800,51050.176,294.13852,291.14645,294.13925
539400,51047.438,294.13852,291.14645,294.13928
540000,51042.83,294.13855,291.14645,294.13928
540600,51047.254,294.13855,291.14642,294.13928
541200,51084.684,294.13852,291.14642,294.13925
541800,51144.293,294.13852,291.14642,294.13925
542400,51215.258,294.13852,291.14642,294.13922
543000,51286.75,294.1385,291.14642,294.13922
543600,51347.953,294.1385,291.14642,294.1392
544200,48188.555,294.13928,291.14642,294.13998
544800,46486.906,294.1397,291.14642,294.1404
545400,45901.36,294.13986,291.14642,294.14056
546000,46090.266,294.13983,291.14642,294.1405
546600,46711.984,294.13968,291.1464,294.14035
547200,47424.86,294.1395,291.1464,294.14017
547800,47887.254,294.13937,291.1464,294.14008
548400,47757.516,294.1394,291.1464,294.1401
549000,46766.152,294.13962,291.14642,294.14038
549600,46395.813,294.13968,291.14642,294.1405
550200,45967.84,294.13974,291.14642,294.14063
550800,45545.43,294.1398,291.14642,294.14078
551400,45191.78,294.13986,291.14645,294.1409
552000,44940.598,294.13992,291.14645,294.14093
552600,44715.414,294.13998,291.14645,294.141
553200,44502.66,294.14005,291.14648,294.14102
553800,44297.16,294.1401,291.14648,294.14105
554400,44092.44,294.14017,291.14648,294.1411
555000,43876.08,294.14023,291.1465,294.14114
555600,43660.07,294.1403,291.1465,294.14117
556200,43446.727,294.14032,291.1465,294.1412
556800,43238.367,294.14038,291.14655,294.14127
557400,43037.305,294.14044,291.14655,294.1413
558000,42845.848,294.1405,291.14658,294.14133
558600,42666.316,294.14053,291.14658,294.14136
559200,42501.023,294.1406,291.14658,294.1414
559800,42345.305,294.14063,291.14658,294.14142
560400,42173.85,294.1407,291.1466,294.14145
561000,42021.574,294.14072,291.1466,294.14148
561600,41887.832,294.14075,291.1466,294.1415
562200,41771.973,294.14078,291.1466,294.14154
562800,41673.344,294.1408,291.14664,294.14154
563400,41591.3,294.14084,291.14664,294.14157
564000,41525.195,294.14084,291.14664,294.14157
564600,41474.375,294.14087,291.14664,294.14157
565200,41438.19,294.14087,291.14667,294.14157
565800,41416,294.14087,291.14667,294.14157
566400,41407.15,294.14087,291.14667,294.14157
567000,41410.99,294.14087,291.14667,294.14157
567600,41426.87,294.14087,291.14667,294.14154
568200,41454.15,294.14087,291.1467,294.14154
568800,41492.176,294.14084,291.1467,294.14154
569400,41540.297,294.14084,291.1467,294.1415
570000,41597.867,294.14084,291.1467,294.14148
570600,41655.605,294.1408,291.1467,294.14148
571200,41714.133,294.1408,291.1467,294.14145
571800,41801.29,294.14078,291.1467,294.14145
572400,41913.516,294.14075,291.1467,294.14142
573000,42047.242,294.14072,291.1467,294.14136
573600,42198.918,294.1407,291.14667,294.14133
574200,42364.973,294.14066,291.14667,294.1413
574800,42541.848,294.14063,291.14667,294.14124
575400,42725.98,294.14056,291.14667,294.1412
576000,42913.81,294.14053,291.14667,294.14114
576600,43101.773,294.1405,291.14667,294.1411
577200,43286.313,294.14044,291.14664,294.14108
577800,43463.86,294.1404,291.14664,294.14102
578400,43630.86,294.14038,291.14664,294.141
579000,43783.746,294.14032,291.14664,294.14096
579600,43918.953,294.14032,291.14664,294.1409
580200,44032.93,294.1403,291.1466,294.1409
580800,44122.105,294.14026,291.1466,294.14087
581400,44202.215,294.14023,291.1466,294.14084
582000,44320.297,294.14023,291.1466,294.1408
582600,44455.117,294.1402,291.1466,294.14078
583200,44596.77,294.14017,291.1466,294.14075
583800,47924.83,294.1393,291.14658,294.13992
584400,49830.203,294.13885,291.14658,294.13943
585000,50631.06,294.13864,291.14658,294.13925
585600,50645.555,294.13864,291.14655,294.13925
586200,50191.85,294.13876,291.14655,294.13937
586800,49588.098,294.13895,291.14655,294.13953
587400,49152.44,294.13904,291.14655,294.13962
588000,49203.035,294.13904,291.1465,294.13962
588600,51133.914,294.13855,291.1465,294.13913
589200,54572.58,294.1377,291.1465,294.13824
589800,36748.89,294.14212,291.1465,294.14282
590400,14063.478,294.14774,291.1465,294.14865
591000,6917.2993,294.1504,291.1465,294.1516
591600,19709.803,294.14603,291.1465,294.14752
592200,76941.07,294.1305,291.14648,294.13223
592800,76953.29,294.09967,291.14648,294.10156
