Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
533700.00,129348,3769.78,322.365,-136629
534600.00,128874,3769.51,322.362,-135592
535500.00,128436,3769.26,322.359,-134640
536400.00,128029,3769.03,322.357,-133758
537300.00,127657,3768.82,322.354,-132953
538200.00,127309,3768.61,322.352,-132204
539100.00,126988,3768.43,322.35,-131515
540000.00,126687,3768.26,322.348,-130870
540900.00,126453,3768.1,322.346,-130367
541800.00,126308,3767.99,322.345,-130054
542700.00,126230,3767.92,322.344,-129883
543600.00,63417.6,3751.38,322.127,-32575.7
544500.00,929.853,3635.76,321.133,-62.9451
545400.00,950.724,3479.66,319.968,-62.9451
546300.00,971.116,3342.62,318.84,-62.9451
547200.00,991.371,3221.61,317.749,-62.9451
548100.00,1012.32,3114.47,316.693,-62.9451
549000.00,1035.02,3019.28,315.671,-62.9451
549900.00,1059.95,2934.43,314.683,-62.9451
550800.00,1086.72,2858.48,313.726,-62.9451
551700.00,1114.4,2790.21,312.8,-62.9451
552600.00,1141.94,2728.56,311.905,-62.9451
553500.00,1168.33,2672.67,311.038,-62.9451
554400.00,1192.75,2621.79,310.199,-62.9451
555300.00,1214.63,2575.28,309.388,-62.9451
556200.00,1233.7,2532.57,308.602,-62.9451
557100.00,1249.98,2493.15,307.842,-62.9451
558000.00,1263.67,2456.54,307.106,-62.9451
558900.00,1275.15,2422.34,306.394,-62.9451
559800.00,1284.8,2390.22,305.704,-62.9451
560700.00,1293.01,2359.92,305.036,-62.9451
561600.00,1300.11,2331.21,304.388,-62.9451
562500.00,1306.34,2303.93,303.761,-62.9451
563400.00,1311.93,2277.94,303.153,-62.9451
564300.00,1317.07,2253.13,302.563,-62.9451
565200.00,1321.87,2229.42,301.991,-62.9451
566100.00,1326.44,2206.74,301.436,-62.9451
567000.00,1330.87,2185.02,300.898,-62.9451
567900.00,1335.2,2164.22,300.376,-62.9451
568800.00,1339.48,2144.29,299.869,-62.9451
569700.00,1343.73,2125.2,299.378,-62.9451
570600.00,1347.95,2106.91,298.901,-62.9451
571500.00,1352.14,2089.4,298.438,-62.9451
572400.00,1356.33,2072.62,297.989,-62.9451
573300.00,1360.49,2056.55,297.554,-62.9451
574200.00,1364.63,2041.16,297.133,-62.9451
575100.00,2887.58,2034.36,296.723,-134.705
576000.00,8486.21,2273.62,296.262,-455
576900.00,11013.7,2527.33,295.798,-706.941
577800.00,13163.3,2677.69,295.535,-990.547
578700.00,15570.1,2797.88,295.92,-1297.65
579600.00,202928,3230.13,317.295,-223809
580500.00,279027,3808.62,322.807,-657966
581400.00,239237,3809.03,322.735,-487633
582300.00,234760,3807.27,322.725,-468470
583200.00,231538,3806.39,322.719,-455218
584100.00,229369,3805.75,322.714,-446389
585000.00,227747,3805.26,322.711,-439843
585900.00,226570,3804.91,322.708,-435124
586800.00,225613,3804.61,322.706,-431303
587700.00,224798,3804.38,322.704,-428074
588600.00,224043,3804.16,322.703,-425095
589500.00,223362,3803.98,322.701,-422426
590400.00,222768,3803.82,322.7,-420101
591300.00,222289,3803.68,322.699,-418229
592200.00,221871,3803.55,322.698,-416595
593100.00,221504,3803.44,322.697,-415164
594000.00,221162,3803.34,322.697,-413836
594900.00,220841,3803.26,322.696,-412595
595800.00,220538,3803.18,322.695,-411428
596700.00,220320,3802.61,322.69,-410374
597600.00,187382,3797.59,322.641,-295337
598500.00,161661,3787.94,322.542,-217622
599400.00,162025,3784.62,322.524,-217622
600300.00,154887,3783.66,322.516,-198692
601200.00,157955,3781.49,322.488,-206125
602100.00,154977,3781.91,322.501,-198508
603000.00,152352,3781.11,322.489,-191705
603900.00,150234,3780.2,322.479,-186241
604800.00,148418,3779.36,322.47,-181611
