Time [s],T office north [K],T office south [K],T corridor [K],heating power office north [W],heating power office south [W],heating power corridor [W],cooling power office north [W],cooling power office south [W],cooling power corridor [W]
24438000,293.31302,293.8575,291.91306,0,0,0,0,0,0
24438600,293.28192,293.8218,291.89786,0,0,0,0,0,0
24439200,293.25232,293.78772,291.88406,0,0,0,0,0,0
24439800,293.22427,293.75537,291.87173,0,0,0,0,0,0
24440400,293.19745,293.72452,291.86066,0,0,0,0,0,0
24441000,293.17166,293.69513,291.85065,0,0,0,0,0,0
24441600,293.1467,293.66708,291.84164,0,0,0,0,0,0
24442200,293.12268,293.64017,291.83337,0,0,0,0,0,0
24442800,293.09937,293.6143,291.82574,0,0,0,0,0,0
24443400,293.07654,293.58932,291.81854,0,0,0,0,0,0
24444000,293.0544,293.5652,291.81186,0,0,0,0,0,0
24444600,293.03293,293.5418,291.80554,0,0,0,0,0,0
24445200,293.01196,293.51904,291.79947,0,0,0,0,0,0
24445800,292.99146,293.49673,291.79352,0,0,0,0,0,0
24446400,292.97144,293.47482,291.78775,0,0,0,0,0,0
24447000,292.9519,293.45343,291.78214,0,0,0,0,0,0
24447600,292.93286,293.4325,291.7767,0,0,0,0,0,0
24448200,292.91418,293.4119,291.7714,0,0,0,0,0,0
24448800,292.89597,293.3917,291.7662,0,0,0,0,0,0
24449400,292.87814,293.3719,291.76117,0,0,0,0,0,0
24450000,292.8607,293.3524,291.75623,0,0,0,0,0,0
24450600,292.8436,293.33325,291.7514,0,0,0,0,0,0
24451200,292.82675,293.31433,291.74658,0,0,0,0,0,0
24451800,292.8101,293.2956,291.74176,0,0,0,0,0,0
24452400,292.79352,293.2769,291.73682,0,0,0,0,0,0
24453000,292.77698,293.2582,291.73175,0,0,0,0,0,0
24453600,292.76047,293.23953,291.7266,0,0,0,0,0,0
24454200,292.74396,293.2209,291.72134,0,0,0,0,0,0
24454800,292.72748,293.2022,291.71597,0,0,0,0,0,0
24455400,292.71094,293.1835,291.71048,0,0,0,0,0,0
24456000,292.69437,293.16476,291.70483,0,0,0,0,0,0
24456600,292.67773,293.1459,291.6988,0,0,0,0,0,0
24457200,292.66107,293.12708,291.69266,0,0,0,0,0,0
24457800,292.6444,293.10822,291.68652,0,0,0,0,0,0
24458400,292.62775,293.0894,291.6804,0,0,0,0,0,0
24459000,292.61154,293.07098,291.67432,0,0,0,0,0,0
24459600,292.59552,293.0528,291.66827,0,0,0,0,0,0
24460200,292.5795,293.0346,291.66223,0,0,0,0,0,0
24460800,292.56348,293.01642,291.6562,0,0,0,0,0,0
24461400,292.5477,292.9985,291.65015,0,0,0,0,0,0
24462000,292.5321,292.98074,291.6441,0,0,0,0,0,0
24462600,292.5165,292.963,291.63806,0,0,0,0,0,0
24463200,292.501,292.94537,291.632,0,0,0,0,0,0
24463800,292.48563,292.92786,291.62585,0,0,0,0,0,0
24464400,292.4703,292.91043,291.6197,0,0,0,0,0,0
24465000,292.4551,292.8931,291.6135,0,0,0,0,0,0
24465600,292.43988,292.8758,291.60715,0,0,0,0,0,0
24466200,292.42468,292.8585,291.6007,0,0,0,0,0,0
24466800,292.4092,292.8409,291.59384,0,0,0,0,0,0
24467400,292.39368,292.82327,291.58685,0,0,0,0,0,0
24468000,292.37787,292.80536,291.57944,0,0,0,0,0,0
24468600,292.3621,292.7875,291.572,0,0,0,0,0,0
24469200,292.34637,292.7697,291.5645,0,0,0,0,0,0
24469800,292.33105,292.75232,291.5572,0,0,0,0,0,0
24470400,292.31595,292.73514,291.55002,0,0,0,0,0,0
24471000,292.3012,292.71832,291.543,0,0,0,0,0,0
24471600,292.28735,292.70242,291.53635,0,0,0,0,0,0
24472200,292.2738,292.6868,291.52982,0,0,0,0,0,0
24472800,292.26022,292.67117,291.5233,0,0,0,0,0,0
24473400,292.24747,292.65637,291.517,0,0,0,0,0,0
24474000,292.23523,292.6421,291.51086,0,0,0,0,0,0
24474600,292.22296,292.6278,291.50473,0,0,0,0,0,0
24475200,292.21155,292.6146,291.49872,0,0,0,0,0,0
24475800,292.201,292.6025,291.4929,0,0,0,0,0,0
24476400,292.19272,292.59454,291.48743,0,0,0,0,0,0
24477000,292.30493,292.68683,291.6016,0,0,0,0,0,0
24477600,292.4102,292.77594,291.70642,0,0,0,0,0,0
24478200,292.50937,292.86176,291.8016,0,0,0,0,0,0
24478800,292.60428,292.94455,291.888,0,0,0,0,0,0
24479400,292.69443,293.02408,291.96634,0,0,0,0,0,0
24480000,292.77805,293.09952,292.03717,0,0,0,0,0,0
24480600,292.8536,293.16907,292.1008,0,0,0,0,0,0
24481200,292.92023,293.2311,292.15765,0,0,0,0,0,0
24481800,292.97845,293.28552,292.20847,0,0,0,0,0,0
24482400,293.0297,293.33356,292.2539,0,0,0,0,0,0
24483000,293.07608,293.37717,292.2948,0,0,0,0,0,0
24483600,293.11996,293.4187,292.33185,0,0,0,0,0,0
24484200,293.16367,293.46042,292.3658,0,0,0,0,0,0
24484800,293.20813,293.50333,292.3972,0,0,0,0,0,0
24485400,293.25357,293.54764,292.4264,0,0,0,0,0,0
24486000,293.30023,293.5936,292.4538,0,0,0,0,0,0
24486600,293.34848,293.64172,292.47974,0,0,0,0,0,0
24487200,293.3986,293.6925,292.50446,0,0,0,0,0,0
24487800,293.45078,293.74625,292.52826,0,0,0,0,0,0
24488400,293.50525,293.803,292.55136,0,0,0,0,0,0
24489000,293.56177,293.8622,292.57394,0,0,0,0,0,0
24489600,293.61972,293.92297,292.59616,0,0,0,0,0,0
24490200,293.6784,293.98416,292.6181,0,0,0,0,0,0
24490800,293.73688,294.04468,292.6398,0,0,0,0,0,0
24491400,293.79425,294.1035,292.66122,0,0,0,0,0,0
24492000,293.84998,294.1601,292.68243,0,0,0,0,0,0
24492600,293.90378,294.21417,292.70343,0,0,0,0,0,0
24493200,293.95572,294.26596,292.72427,0,0,0,0,0,0
24493800,294.0056,294.31537,292.74496,0,0,0,0,0,0
24494400,294.05353,294.36243,292.76556,0,0,0,0,0,0
24495000,294.1003,294.40823,292.78613,0,0,0,0,0,0
24495600,294.14624,294.453,292.80676,0,0,0,0,0,0
24496200,294.19122,294.49677,292.8274,0,0,0,0,0,0
24496800,294.235,294.53918,292.848,0,0,0,0,0,0
24497400,294.27676,294.5795,292.8685,0,0,0,0,0,0
24498000,294.316,294.6171,292.88885,0,0,0,0,0,0
24498600,294.353,294.6523,292.90906,0,0,0,0,0,0
24499200,294.3875,294.6849,292.92914,0,0,0,0,0,0
24499800,294.41986,294.7152,292.9491,0,0,0,0,0,0
24500400,294.4507,294.74402,292.96896,0,0,0,0,0,0
24501000,294.47986,294.7711,292.98874,0,0,0,0,0,0
24501600,294.50812,294.7975,293.00848,0,0,0,0,0,0
24502200,294.53522,294.82285,293.02817,0,0,0,0,0,0
24502800,294.56064,294.84705,293.04788,0,0,0,0,0,0
24503400,294.586,294.87125,293.06757,0,0,0,0,0,0
24504000,294.61063,294.89655,293.08728,0,0,0,0,0,0
24504600,294.63507,294.9221,293.10703,0,0,0,0,0,0
24505200,294.6589,294.94922,293.12674,0,0,0,0,0,0
24505800,294.68234,294.97726,293.14645,0,0,0,0,0,0
24506400,294.70532,295.00488,293.16617,0,0,0,0,0,0
24507000,294.72705,295.03168,293.18576,0,0,0,0,0,0
24507600,294.74548,295.05368,293.2051,0,0,0,0,0,0
24508200,294.7612,295.0713,293.22424,0,0,0,0,0,0
24508800,294.7739,295.0839,293.2431,0,0,0,0,0,0
24509400,294.7825,295.09015,293.26157,0,0,0,0,0,0
24510000,294.78864,295.09332,293.27975,0,0,0,0,0,0
24510600,294.7919,295.09305,293.29758,0,0,0,0,0,0
24511200,294.79138,295.08835,293.31488,0,0,0,0,0,0
24511800,294.78595,295.07825,293.3314,0,0,0,0,0,0
24512400,294.78052,295.06815,293.3479,0,0,0,0,0,0
24513000,294.77206,295.05524,293.36368,0,0,0,0,0,0
24513600,294.7633,295.04205,293.37943,0,0,0,0,0,0
24514200,294.75235,295.02692,293.39447,0,0,0,0,0,0
24514800,294.74112,295.01154,293.40942,0,0,0,0,0,0
24515400,294.7278,294.99432,293.42374,0,0,0,0,0,0
24516000,294.71414,294.9768,293.4379,0,0,0,0,0,0
24516600,294.56497,294.83682,293.33142,0,0,0,0,0,0
24517200,294.43774,294.71588,293.23972,0,0,0,0,0,0
24517800,294.33325,294.6152,293.1634,0,0,0,0,0,0
24518400,294.2419,294.52643,293.0964,0,0,0,0,0,0
24519000,294.16098,294.44705,293.03702,0,0,0,0,0,0
24519600,294.08713,294.37415,292.98294,0,0,0,0,0,0
24520200,294.01965,294.30704,292.9337,0,0,0,0,0,0
24520800,293.95856,294.2458,292.88934,0,0,0,0,0,0
24521400,293.90298,294.18954,292.8493,0,0,0,0,0,0
24522000,293.85205,294.13754,292.81305,0,0,0,0,0,0
24522600,293.80463,294.0887,292.77985,0,0,0,0,0,0
24523200,293.7606,294.04285,292.7496,0,0,0,0,0,0
24523800,293.71872,293.9988,292.72156,0,0,0,0,0,0
24524400,293.67914,293.95682,292.69583,0,0,0,0,0,0
24525000,293.6409,293.91656,292.67194,0,0,0,0,0,0
24525600,293.60397,293.87796,292.64963,0,0,0,0,0,0
24526200,293.56818,293.84088,292.62863,0,0,0,0,0,0
24526800,293.53366,293.80524,292.6089,0,0,0,0,0,0
24527400,293.50037,293.77094,292.5902,0,0,0,0,0,0
24528000,293.46826,293.7378,292.57245,0,0,0,0,0,0
24528600,293.4371,293.70572,292.55545,0,0,0,0,0,0
24529200,293.4067,293.67456,292.5391,0,0,0,0,0,0
24529800,293.37708,293.6442,292.5232,0,0,0,0,0,0
24530400,293.34805,293.6145,292.50766,0,0,0,0,0,0
24531000,293.3196,293.58536,292.4925,0,0,0,0,0,0
24531600,293.2916,293.5566,292.4775,0,0,0,0,0,0
24532200,293.26395,293.52814,292.4626,0,0,0,0,0,0
24532800,293.23636,293.49976,292.44766,0,0,0,0,0,0
24533400,293.20898,293.47153,292.43274,0,0,0,0,0,0
24534000,293.18185,293.44348,292.4179,0,0,0,0,0,0
24534600,293.15506,293.41574,292.40305,0,0,0,0,0,0
24535200,293.12848,293.38824,292.38818,0,0,0,0,0,0
24535800,293.10187,293.36072,292.3733,0,0,0,0,0,0
24536400,293.0753,293.3332,292.3584,0,0,0,0,0,0
24537000,293.04877,293.30566,292.3432,0,0,0,0,0,0
24537600,293.02222,293.2781,292.32803,0,0,0,0,0,0
24538200,292.99564,293.25046,292.31268,0,0,0,0,0,0
24538800,292.96878,293.2225,292.297,0,0,0,0,0,0
24539400,292.94174,293.1943,292.28107,0,0,0,0,0,0
24540000,292.91443,293.16583,292.2649,0,0,0,0,0,0
24540600,292.88696,293.1372,292.2486,0,0,0,0,0,0
24541200,292.8593,293.1084,292.23215,0,0,0,0,0,0
24541800,292.8312,293.07907,292.2153,0,0,0,0,0,0
24542400,292.803,293.04968,292.19843,0,0,0,0,0,0
24543000,292.7747,293.02017,292.1814,0,0,0,0,0,0
24543600,292.74634,292.99063,292.16434,0,0,0,0,0,0
24544200,292.71802,292.9611,292.14728,0,0,0,0,0,0
24544800,292.68967,292.93155,292.13025,0,0,0,0,0,0
24545400,292.6619,292.9026,292.11346,0,0,0,0,0,0
24546000,292.63437,292.87384,292.0968,0,0,0,0,0,0
24546600,292.6068,292.8451,292.08014,0,0,0,0,0,0
24547200,292.57928,292.81635,292.06348,0,0,0,0,0,0
24547800,292.55206,292.78796,292.04684,0,0,0,0,0,0
24548400,292.5251,292.75977,292.03024,0,0,0,0,0,0
24549000,292.49808,292.7316,292.01367,0,0,0,0,0,0
24549600,292.47107,292.70343,291.99707,0,0,0,0,0,0
24550200,292.44424,292.67538,291.9804,0,0,0,0,0,0
24550800,292.4175,292.6475,291.96375,0,0,0,0,0,0
24551400,292.39078,292.6196,291.94705,0,0,0,0,0,0
24552000,292.36432,292.59198,291.93045,0,0,0,0,0,0
24552600,292.33817,292.56467,291.91388,0,0,0,0,0,0
24553200,292.312,292.53735,291.8973,0,0,0,0,0,0
24553800,292.28616,292.51038,291.8809,0,0,0,0,0,0
24554400,292.26083,292.48392,291.86462,0,0,0,0,0,0
24555000,292.2355,292.45746,291.84836,0,0,0,0,0,0
24555600,292.21024,292.43103,291.832,0,0,0,0,0,0
24556200,292.18503,292.4047,291.8155,0,0,0,0,0,0
24556800,292.15982,292.37836,291.79898,0,0,0,0,0,0
24557400,292.1346,292.35202,291.78244,0,0,0,0,0,0
24558000,292.10992,292.3262,291.76572,0,0,0,0,0,0
24558600,292.08536,292.30054,291.74896,0,0,0,0,0,0
24559200,292.06082,292.27487,291.73218,0,0,0,0,0,0
24559800,292.03662,292.2496,291.71548,0,0,0,0,0,0
24560400,292.0135,292.22552,291.69913,0,0,0,0,0,0
24561000,291.99152,292.20297,291.68317,0,0,0,0,0,0
24561600,291.97195,292.1838,291.66794,0,0,0,0,0,0
24562200,291.95676,292.172,291.65375,0,0,0,0,0,0
24562800,291.9453,292.16678,291.64053,0,0,0,0,0,0
24563400,291.91483,292.13675,291.74713,0,0,0,0,0,0
24564000,291.91995,292.15033,291.84412,0,0,0,0,0,0
24564600,291.95056,292.196,291.9331,0,0,0,0,0,0
24565200,292.0066,292.26724,292.01523,0,0,0,0,0,0
24565800,292.24347,292.35373,292.09113,8373.486,0,0,0,0,0
24566400,292.7193,292.50348,292.16098,13062.939,3914.5632,0,0,0,0
24567000,293.21875,292.82278,292.2253,13136.615,7421.1934,0,0,0,0
24567600,293.56537,293.1772,292.28452,9758.202,7682.95,0,0,0,0
24568200,293.69302,293.44794,292.3389,4896.5117,5307.925,0,0,0,0
24568800,293.63327,293.56796,292.3887,343.88617,1604.5608,0,0,0,0
24569400,293.51755,293.56516,292.43436,0,0,0,0,0,0
24570000,293.4487,293.57574,292.47617,0,0,0,0,0,0
24570600,293.41385,293.60114,292.51453,0,0,0,0,0,0
24571200,293.40613,293.64108,292.54984,0,0,0,0,0,0
24571800,293.41803,293.69095,292.5826,0,0,0,0,0,0
24572400,293.4431,293.74878,292.61322,0,0,0,0,0,0
24573000,293.47836,293.81342,292.64203,0,0,0,0,0,0
24573600,293.5218,293.88416,292.6694,0,0,0,0,0,0
24574200,293.5718,293.9606,292.69562,0,0,0,0,0,0
24574800,293.6274,294.04257,292.72098,0,0,0,0,0,0
24575400,293.68762,294.1292,292.7458,0,0,0,0,0,0
24576000,293.7508,294.21838,292.7701,0,0,0,0,0,0
24576600,293.8152,294.30704,292.794,0,0,0,0,0,0
24577200,293.87854,294.3918,292.81738,0,0,0,0,0,0
24577800,293.9391,294.47037,292.84027,0,0,0,0,0,0
24578400,293.9964,294.54022,292.86267,0,0,0,0,0,0
24579000,294.0513,294.60516,292.8848,0,0,0,0,0,0
24579600,294.10486,294.66956,292.90686,0,0,0,0,0,0
24580200,294.1572,294.73547,292.92892,0,0,0,0,0,0
24580800,294.2086,294.8032,292.95108,0,0,0,0,0,0
24581400,294.25916,294.87326,292.9734,0,0,0,0,0,0
24582000,294.30914,294.94504,292.9958,0,0,0,0,0,0
24582600,294.35858,295.01788,293.0184,0,0,0,0,0,0
24583200,294.40762,295.0916,293.0412,0,0,0,0,0,0
24583800,294.4559,295.16592,293.06464,0,0,0,0,0,0
24584400,294.5041,295.24023,293.08826,0,0,0,0,0,0
24585000,294.55118,295.3134,293.11194,0,0,0,0,0,0
24585600,294.5953,295.38315,293.1358,0,0,0,0,0,0
24586200,294.63943,295.45294,293.15967,0,0,0,0,0,0
24586800,294.68054,295.52408,293.1837,0,0,0,0,0,0
24587400,294.7207,295.59564,293.20776,0,0,0,0,0,0
24588000,294.76025,295.6668,293.23187,0,0,0,0,0,0
24588600,294.79803,295.7367,293.25623,0,0,0,0,0,0
24589200,294.8357,295.8062,293.28058,0,0,0,0,0,0
24589800,294.87122,295.86954,293.30505,0,0,0,0,0,0
24590400,294.9051,295.9263,293.32953,0,0,0,0,0,0
24591000,294.9373,295.97604,293.354,0,0,0,0,0,0
24591600,294.96753,296.01767,293.37842,0,0,0,0,0,0
24592200,294.99484,296.05087,293.40265,0,0,0,0,0,0
24592800,295.01828,296.07498,293.42654,0,0,0,0,0,0
24593400,295.0363,296.0882,293.44992,0,0,0,0,0,0
24594000,295.04773,296.08942,293.47272,0,0,0,0,0,0
24594600,295.0521,296.07785,293.4948,0,0,0,0,0,0
24595200,295.04852,296.05215,293.5161,0,0,0,0,0,0
24595800,295.0353,296.0118,293.53638,0,0,0,0,0,0
24596400,295.0145,295.96207,293.5557,0,0,0,0,0,0
24597000,294.988,295.9068,293.5742,0,0,0,0,0,0
24597600,294.95682,295.84827,293.59192,0,0,0,0,0,0
24598200,294.92282,295.7882,293.60904,0,0,0,0,0,0
24598800,294.88666,295.72726,293.62555,0,0,0,0,0,0
24599400,294.85184,295.66895,293.6418,0,0,0,0,0,0
24600000,294.8179,295.6128,293.65778,0,0,0,0,0,0
24600600,294.78564,295.55957,293.67352,0,0,0,0,0,0
24601200,294.75458,295.50876,293.68896,0,0,0,0,0,0
24601800,294.72455,295.46017,293.70407,0,0,0,0,0,0
24602400,294.69464,295.4128,293.71875,0,0,0,0,0,0
24603000,294.5798,295.3179,293.61252,0,0,0,0,0,0
24603600,294.4773,295.22858,293.52063,0,0,0,0,0,0
24604200,294.38947,295.14807,293.44363,0,0,0,0,0,0
24604800,294.3104,295.0731,293.3756,0,0,0,0,0,0
24605400,294.2383,295.0026,293.31467,0,0,0,0,0,0
24606000,294.17102,294.93484,293.25885,0,0,0,0,0,0
24606600,294.10806,294.86966,293.20773,0,0,0,0,0,0
24607200,294.0494,294.8078,293.1615,0,0,0,0,0,0
24607800,293.994,294.7489,293.11917,0,0,0,0,0,0
24608400,293.94064,294.69287,293.07983,0,0,0,0,0,0
24609000,293.88986,294.63974,293.04382,0,0,0,0,0,0
24609600,293.84158,294.58936,293.01102,0,0,0,0,0,0
24610200,293.79532,294.54077,292.98,0,0,0,0,0,0
24610800,293.75137,294.4946,292.95163,0,0,0,0,0,0
24611400,293.7097,294.45068,292.92578,0,0,0,0,0,0
24612000,293.66907,294.4078,292.9006,0,0,0,0,0,0
24612600,293.63013,294.36664,292.8771,0,0,0,0,0,0
24613200,293.5929,294.32712,292.85526,0,0,0,0,0,0
24613800,293.55624,294.28815,292.8337,0,0,0,0,0,0
24614400,293.52075,294.25027,292.81314,0,0,0,0,0,0
24615000,293.48642,294.21353,292.79358,0,0,0,0,0,0
24615600,293.4524,294.17706,292.7741,0,0,0,0,0,0
24616200,293.41904,294.14124,292.75516,0,0,0,0,0,0
24616800,293.38638,294.10605,292.73672,0,0,0,0,0,0
24617400,293.3542,294.07126,292.71848,0,0,0,0,0,0
24618000,293.32242,294.03683,292.70038,0,0,0,0,0,0
24618600,293.29102,294.0027,292.6824,0,0,0,0,0,0
24619200,293.26,293.96884,292.66458,0,0,0,0,0,0
24619800,293.2293,293.9352,292.64685,0,0,0,0,0,0
24620400,293.1989,293.9017,292.62915,0,0,0,0,0,0
24621000,293.1688,293.86847,292.61154,0,0,0,0,0,0
24621600,293.13895,293.83545,292.5941,0,0,0,0,0,0
24622200,293.10934,293.8026,292.57675,0,0,0,0,0,0
24622800,293.07993,293.76996,292.55948,0,0,0,0,0,0
24623400,293.05072,293.73746,292.5423,0,0,0,0,0,0
24624000,293.02164,293.7051,292.5252,0,0,0,0,0,0
24624600,292.99265,293.6727,292.508,0,0,0,0,0,0
24625200,292.9639,293.64056,292.49088,0,0,0,0,0,0
24625800,292.93546,293.60876,292.47385,0,0,0,0,0,0
24626400,292.90704,293.57697,292.45685,0,0,0,0,0,0
24627000,292.87878,293.54535,292.43985,0,0,0,0,0,0
24627600,292.85056,293.51376,292.42282,0,0,0,0,0,0
24628200,292.82214,293.48206,292.40555,0,0,0,0,0,0
24628800,292.79373,293.45032,292.38824,0,0,0,0,0,0
24629400,292.76508,293.41837,292.37067,0,0,0,0,0,0
24630000,292.73636,293.38632,292.353,0,0,0,0,0,0
24630600,292.70767,293.35434,292.3353,0,0,0,0,0,0
24631200,292.679,293.32236,292.3176,0,0,0,0,0,0
24631800,292.65088,293.29102,292.3002,0,0,0,0,0,0
24632400,292.62305,293.25992,292.28296,0,0,0,0,0,0
24633000,292.59528,293.22894,292.26575,0,0,0,0,0,0
24633600,292.56833,293.1988,292.24884,0,0,0,0,0,0
24634200,292.54135,293.16864,292.23196,0,0,0,0,0,0
24634800,292.51453,293.13864,292.215,0,0,0,0,0,0
24635400,292.48782,293.1088,292.198,0,0,0,0,0,0
24636000,292.46115,293.07895,292.18097,0,0,0,0,0,0
24636600,292.43472,293.04944,292.16364,0,0,0,0,0,0
24637200,292.40836,293.01993,292.1463,0,0,0,0,0,0
24637800,292.38196,292.99045,292.12897,0,0,0,0,0,0
24638400,292.35556,292.96094,292.1116,0,0,0,0,0,0
24639000,292.32916,292.93146,292.09427,0,0,0,0,0,0
24639600,292.3031,292.90234,292.07678,0,0,0,0,0,0
24640200,292.2772,292.87338,292.05923,0,0,0,0,0,0
24640800,292.25125,292.84445,292.04172,0,0,0,0,0,0
24641400,292.2253,292.8155,292.02417,0,0,0,0,0,0
24642000,292.19937,292.78653,292.00662,0,0,0,0,0,0
24642600,292.17352,292.7577,291.989,0,0,0,0,0,0
24643200,292.14774,292.7289,291.97134,0,0,0,0,0,0
24643800,292.12198,292.70016,291.95367,0,0,0,0,0,0
24644400,292.0966,292.6718,291.93582,0,0,0,0,0,0
24645000,292.07117,292.64343,291.91797,0,0,0,0,0,0
24645600,292.0465,292.61594,291.90018,0,0,0,0,0,0
24646200,292.02243,292.58905,291.8824,0,0,0,0,0,0
24646800,291.99893,292.56293,291.86475,0,0,0,0,0,0
24647400,291.97678,292.53854,291.8475,0,0,0,0,0,0
24648000,291.95816,292.51968,291.83112,0,0,0,0,0,0
24648600,291.94336,292.50766,291.81558,0,0,0,0,0,0
24649200,291.93277,292.50357,291.80112,0,0,0,0,0,0
24649800,291.92627,292.50757,291.78775,0,0,0,0,0,0
24650400,291.925,292.52313,291.77588,0,0,0,0,0,0
24651000,291.92914,292.55222,291.76575,0,0,0,0,0,0
24651600,291.93555,292.5841,291.75677,0,0,0,0,0,0
24652200,291.94315,292.61615,291.74872,0,0,0,0,0,0
24652800,291.95197,292.64865,291.7415,0,0,0,0,0,0
24653400,291.96194,292.6824,291.73505,0,0,0,0,0,0
24654000,291.97318,292.7182,291.7293,0,0,0,0,0,0
24654600,291.98557,292.75626,291.72427,0,0,0,0,0,0
24655200,291.999,292.79715,291.71997,0,0,0,0,0,0
24655800,292.01428,292.8451,291.7172,0,0,0,0,0,0
24656400,292.02963,292.89316,291.71448,0,0,0,0,0,0
24657000,292.04666,292.9486,291.71283,0,0,0,0,0,0
24657600,292.06387,293.00494,291.7114,0,0,0,0,0,0
24658200,292.08188,293.0646,291.7107,0,0,0,0,0,0
24658800,292.10037,293.1272,291.7107,0,0,0,0,0,0
24659400,292.11917,293.1917,291.71118,0,0,0,0,0,0
24660000,292.13828,293.259,291.71237,0,0,0,0,0,0
24660600,292.15768,293.32895,291.7144,0,0,0,0,0,0
24661200,292.17722,293.4005,291.717,0,0,0,0,0,0
24661800,292.19684,293.47327,291.7201,0,0,0,0,0,0
24662400,292.21655,293.5468,291.72382,0,0,0,0,0,0
24663000,292.23633,293.621,291.72806,0,0,0,0,0,0
24663600,292.25604,293.69537,291.73282,0,0,0,0,0,0
24664200,292.2756,293.7696,291.73816,0,0,0,0,0,0
24664800,292.2951,293.8439,291.74405,0,0,0,0,0,0
24665400,292.31424,293.9163,291.7504,0,0,0,0,0,0
24666000,292.33307,293.98703,291.7572,0,0,0,0,0,0
24666600,292.35162,294.0562,291.76447,0,0,0,0,0,0
24667200,292.3699,294.1217,291.77222,0,0,0,0,0,0
24667800,292.3879,294.18454,291.78043,0,0,0,0,0,0
24668400,292.40585,294.2444,291.7891,0,0,0,0,0,0
24669000,292.42392,294.30078,291.79825,0,0,0,0,0,0
24669600,292.44196,294.3541,291.80786,0,0,0,0,0,0
24670200,292.46,294.40417,291.81784,0,0,0,0,0,0
24670800,292.47803,294.45102,291.82816,0,0,0,0,0,0
24671400,292.49606,294.49454,291.8387,0,0,0,0,0,0
24672000,292.51376,294.5332,291.84933,0,0,0,0,0,0
24672600,292.5313,294.56775,291.86014,0,0,0,0,0,0
24673200,292.54852,294.59814,291.87097,0,0,0,0,0,0
24673800,292.56522,294.6243,291.88174,0,0,0,0,0,0
24674400,292.5815,294.64627,291.89252,0,0,0,0,0,0
24675000,292.59677,294.6634,291.90298,0,0,0,0,0,0
24675600,292.61127,294.67593,291.91327,0,0,0,0,0,0
24676200,292.62448,294.68304,291.92313,0,0,0,0,0,0
24676800,292.63626,294.68457,291.9325,0,0,0,0,0,0
24677400,292.64655,294.6808,291.94135,0,0,0,0,0,0
24678000,292.65485,294.6719,291.94937,0,0,0,0,0,0
24678600,292.66144,294.65787,291.95676,0,0,0,0,0,0
24679200,292.6658,294.63855,291.9633,0,0,0,0,0,0
24679800,292.66812,294.6139,291.96902,0,0,0,0,0,0
24680400,292.66754,294.58258,291.9737,0,0,0,0,0,0
24681000,292.6644,294.54626,291.97748,0,0,0,0,0,0
24681600,292.6587,294.5059,291.98047,0,0,0,0,0,0
24682200,292.65063,294.46274,291.98267,0,0,0,0,0,0
24682800,292.6403,294.41833,291.98398,0,0,0,0,0,0
24683400,292.62698,294.3727,291.984,0,0,0,0,0,0
24684000,292.61075,294.3265,291.98264,0,0,0,0,0,0
24684600,292.59412,294.28052,291.9811,0,0,0,0,0,0
24685200,292.57657,294.23495,291.97928,0,0,0,0,0,0
24685800,292.55856,294.19025,291.97726,0,0,0,0,0,0
24686400,292.54034,294.14606,291.97516,0,0,0,0,0,0
24687000,292.5218,294.10287,291.97278,0,0,0,0,0,0
24687600,292.50314,294.05997,291.97025,0,0,0,0,0,0
24688200,292.4843,294.01758,291.96747,0,0,0,0,0,0
24688800,292.46536,293.97568,291.96445,0,0,0,0,0,0
24689400,292.4462,293.9345,291.96115,0,0,0,0,0,0
24690000,292.42694,293.89502,291.95743,0,0,0,0,0,0
24690600,292.40768,293.8568,291.9533,0,0,0,0,0,0
24691200,292.3884,293.8209,291.94852,0,0,0,0,0,0
24691800,292.36908,293.78513,291.94366,0,0,0,0,0,0
24692400,292.3496,293.7512,291.93814,0,0,0,0,0,0
24693000,292.33008,293.71753,291.93256,0,0,0,0,0,0
24693600,292.31018,293.6852,291.92636,0,0,0,0,0,0
24694200,292.29016,293.6532,291.92004,0,0,0,0,0,0
24694800,292.2697,293.62222,291.91318,0,0,0,0,0,0
24695400,292.2491,293.59152,291.90613,0,0,0,0,0,0
24696000,292.2284,293.56116,291.89883,0,0,0,0,0,0
24696600,292.20755,293.53122,291.89124,0,0,0,0,0,0
24697200,292.18655,293.50153,291.8832,0,0,0,0,0,0
24697800,292.16537,293.47205,291.87476,0,0,0,0,0,0
24698400,292.14404,293.44284,291.86588,0,0,0,0,0,0
24699000,292.12253,293.41385,291.8566,0,0,0,0,0,0
24699600,292.10095,293.38507,291.84705,0,0,0,0,0,0
24700200,292.07928,293.35648,291.83722,0,0,0,0,0,0
24700800,292.05756,293.3281,291.8271,0,0,0,0,0,0
24701400,292.0357,293.29993,291.81662,0,0,0,0,0,0
24702000,292.01382,293.27176,291.80588,0,0,0,0,0,0
24702600,291.99188,293.24368,291.79486,0,0,0,0,0,0
24703200,291.96985,293.2157,291.78357,0,0,0,0,0,0
24703800,291.94778,293.1878,291.77194,0,0,0,0,0,0
24704400,291.92566,293.15985,291.75998,0,0,0,0,0,0
24705000,291.90347,293.1319,291.7477,0,0,0,0,0,0
24705600,291.88123,293.10397,291.7351,0,0,0,0,0,0
24706200,291.85904,293.07608,291.7223,0,0,0,0,0,0
24706800,291.83688,293.04822,291.70932,0,0,0,0,0,0
